reporting_unit,municipality,contest,candidate,votes,county,ctv
TOWN OF PLATTEVILLE WARD 1,PLATTEVILLE,COUNTY CLERK,COUNTY CLERK SCATTERING,3,GRANT,T
TOWN OF PLATTEVILLE WARD 1,PLATTEVILLE,COUNTY TREASURER,CARRIE EASTLICK,296,GRANT,T
TOWN OF PLATTEVILLE WARD 1,PLATTEVILLE,COUNTY TREASURER,COUNTY TREASURER SCATTERING,3,GRANT,T
TOWN OF PLATTEVILLE WARD 1,PLATTEVILLE,REGISTER OF DEEDS,ANDREA L. NOETHE,284,GRANT,T
TOWN OF PLATTEVILLE WARD 1,PLATTEVILLE,REGISTER OF DEEDS,REGISTER OF DEEDS SCATTERING,0,GRANT,T
TOWN OF PLATTEVILLE WARD 1,PLATTEVILLE,ELIGIBILITY TO VOTE,YES,231,GRANT,T
TOWN OF PLATTEVILLE WARD 1,PLATTEVILLE,ELIGIBILITY TO VOTE,NO,127,GRANT,T
TOWN OF PLATTEVILLE WARD 1,PLATTEVILLE,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,181,GRANT,T
TOWN OF PLATTEVILLE WARD 1,PLATTEVILLE,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,188,GRANT,T
TOWN OF PLATTEVILLE WARD 1,PLATTEVILLE,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,NA,GRANT,T
TOWN OF PLATTEVILLE WARD 1,PLATTEVILLE,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,NA,GRANT,T
TOWN OF PLATTEVILLE WARD 1,PLATTEVILLE,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,YES,NA,GRANT,T
TOWN OF PLATTEVILLE WARD 1,PLATTEVILLE,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,NO,NA,GRANT,T
TOWN OF PLATTEVILLE WARD 1,PLATTEVILLE,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,YES,NA,GRANT,T
TOWN OF PLATTEVILLE WARD 1,PLATTEVILLE,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,NO,NA,GRANT,T
TOWN OF PLATTEVILLE WARD 1,PLATTEVILLE,CUBA CITY SCHOOL DISTRICT EXCEED THE REVENUE LIMIT,YES,NA,GRANT,T
TOWN OF PLATTEVILLE WARD 1,PLATTEVILLE,CUBA CITY SCHOOL DISTRICT EXCEED THE REVENUE LIMIT,NO,NA,GRANT,T
VILLAGE OF TENNYSON WARD 1,TENNYSON,PRESIDENT,KAMALA D. HARRIS TIM WALZ,66,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,PRESIDENT,DONALD J. TRUMP JD VANCE,146,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,PRESIDENT,RANDALL TERRY STEPHEN BRODEN,2,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,0,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,PRESIDENT,JILL STEIN RUDOLPH WARE,0,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,0,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,PRESIDENT,CORNEL WEST MELINA ABDULLAH,0,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,PRESIDENT,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",0,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,PRESIDENT,PETER SONSKI,0,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,PRESIDENT,CHERUNDA LYNN FOX (WRITE-IN),0,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,PRESIDENT,BRIAN KIENITZ (WRITE-IN),0,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,PRESIDENT,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),0,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN),0,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,PRESIDENT,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,PRESIDENT,PRESIDENTSCATTERING,0,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,SENATOR,TAMMY BALDWIN,75,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,SENATOR,ERIC HOVDE,133,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,SENATOR,PHIL ANDERSON,1,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,SENATOR,THOMAS LEAGER,0,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,SENATOR,JOHN SCHIESS (WRITE-IN),0,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,SENATOR,SENATOR SCATTERING,0,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,CONGRESS,REBECCA COOKE,73,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,CONGRESS,DERRICK VAN ORDEN,128,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,CONGRESS,CONGRESS SCATTERING,0,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,DIST 49,SCOTT A. WALKER,53,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,DIST 49,TRAVIS TRANEL,157,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,DIST 49,DIST 49 SCATTERING,0,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,DIST 51,ELIZABETH GRABE,NA,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,DIST 51,TODD NOVAK,NA,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,DIST 51,DIST 51 SCATTERING,NA,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,DA,RYAN KIELER,170,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,DA,DA SCATTERING,0,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,COUNTY CLERK,TONYA WHITE,170,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,COUNTY CLERK,COUNTY CLERK SCATTERING,2,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,COUNTY TREASURER,CARRIE EASTLICK,168,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,COUNTY TREASURER,COUNTY TREASURER SCATTERING,3,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,REGISTER OF DEEDS,ANDREA L. NOETHE,165,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,REGISTER OF DEEDS,REGISTER OF DEEDS SCATTERING,2,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,ELIGIBILITY TO VOTE,YES,174,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,ELIGIBILITY TO VOTE,NO,28,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,NA,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,NA,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,NA,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,NA,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,YES,123,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,NO,84,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,YES,NA,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,NO,NA,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,CUBA CITY SCHOOL DISTRICT EXCEED THE REVENUE LIMIT,YES,NA,GRANT,V
VILLAGE OF TENNYSON WARD 1,TENNYSON,CUBA CITY SCHOOL DISTRICT EXCEED THE REVENUE LIMIT,NO,NA,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,PRESIDENT,KAMALA D. HARRIS TIM WALZ,33,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,PRESIDENT,DONALD J. TRUMP JD VANCE,48,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,PRESIDENT,RANDALL TERRY STEPHEN BRODEN,0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,2,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,PRESIDENT,JILL STEIN RUDOLPH WARE,0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,PRESIDENT,CORNEL WEST MELINA ABDULLAH,0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,PRESIDENT,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,PRESIDENT,PETER SONSKI,0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,PRESIDENT,CHERUNDA LYNN FOX (WRITE-IN),0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,PRESIDENT,BRIAN KIENITZ (WRITE-IN),0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,PRESIDENT,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN),0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,PRESIDENT,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,PRESIDENT,PRESIDENTSCATTERING,0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,SENATOR,TAMMY BALDWIN,35,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,SENATOR,ERIC HOVDE,41,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,SENATOR,PHIL ANDERSON,2,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,SENATOR,THOMAS LEAGER,1,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,SENATOR,JOHN SCHIESS (WRITE-IN),0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,SENATOR,SENATOR SCATTERING,0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,CONGRESS,REBECCA COOKE,35,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,CONGRESS,DERRICK VAN ORDEN,45,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,CONGRESS,CONGRESS SCATTERING,0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,DIST 49,SCOTT A. WALKER,31,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,DIST 49,TRAVIS TRANEL,48,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,DIST 49,DIST 49 SCATTERING,0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,DIST 51,ELIZABETH GRABE,NA,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,DIST 51,TODD NOVAK,NA,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,DIST 51,DIST 51 SCATTERING,NA,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,DA,RYAN KIELER,62,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,DA,DA SCATTERING,0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,COUNTY CLERK,TONYA WHITE,64,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,COUNTY CLERK,COUNTY CLERK SCATTERING,0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,COUNTY TREASURER,CARRIE EASTLICK,65,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,COUNTY TREASURER,COUNTY TREASURER SCATTERING,0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,REGISTER OF DEEDS,ANDREA L. NOETHE,67,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,REGISTER OF DEEDS,REGISTER OF DEEDS SCATTERING,0,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,ELIGIBILITY TO VOTE,YES,60,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,ELIGIBILITY TO VOTE,NO,24,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,NA,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,NA,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,NA,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,NA,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,YES,NA,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,NO,NA,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,YES,43,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,NO,41,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,CUBA CITY SCHOOL DISTRICT EXCEED THE REVENUE LIMIT,YES,NA,GRANT,V
VILLAGE OF PATCH GROVE WARD 1,PATCH GROVE,CUBA CITY SCHOOL DISTRICT EXCEED THE REVENUE LIMIT,NO,NA,GRANT,V
TOWN OF PARIS WARDS 1-2,PARIS,PRESIDENT,KAMALA D. HARRIS TIM WALZ,156,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,PRESIDENT,DONALD J. TRUMP JD VANCE,296,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,PRESIDENT,RANDALL TERRY STEPHEN BRODEN,0,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,0,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,PRESIDENT,JILL STEIN RUDOLPH WARE,0,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,0,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,PRESIDENT,CORNEL WEST MELINA ABDULLAH,2,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,PRESIDENT,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",1,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,PRESIDENT,PETER SONSKI,0,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,PRESIDENT,CHERUNDA LYNN FOX (WRITE-IN),0,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,PRESIDENT,BRIAN KIENITZ (WRITE-IN),0,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,PRESIDENT,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),0,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN),0,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,PRESIDENT,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,PRESIDENT,PRESIDENTSCATTERING,1,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,SENATOR,TAMMY BALDWIN,160,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,SENATOR,ERIC HOVDE,286,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,SENATOR,PHIL ANDERSON,3,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,SENATOR,THOMAS LEAGER,1,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,SENATOR,JOHN SCHIESS (WRITE-IN),0,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,SENATOR,SENATOR SCATTERING,1,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,CONGRESS,REBECCA COOKE,162,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,CONGRESS,DERRICK VAN ORDEN,285,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,CONGRESS,CONGRESS SCATTERING,0,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,DIST 49,SCOTT A. WALKER,117,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,DIST 49,TRAVIS TRANEL,327,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,DIST 49,DIST 49 SCATTERING,0,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,DIST 51,ELIZABETH GRABE,NA,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,DIST 51,TODD NOVAK,NA,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,DIST 51,DIST 51 SCATTERING,NA,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,DA,RYAN KIELER,392,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,DA,DA SCATTERING,2,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,COUNTY CLERK,TONYA WHITE,384,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,COUNTY CLERK,COUNTY CLERK SCATTERING,2,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,COUNTY TREASURER,CARRIE EASTLICK,382,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,COUNTY TREASURER,COUNTY TREASURER SCATTERING,2,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,REGISTER OF DEEDS,ANDREA L. NOETHE,380,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,REGISTER OF DEEDS,REGISTER OF DEEDS SCATTERING,2,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,ELIGIBILITY TO VOTE,YES,367,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,ELIGIBILITY TO VOTE,NO,82,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,18,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,49,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,NA,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,NA,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,YES,69,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,NO,55,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,YES,NA,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,NO,NA,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,CUBA CITY SCHOOL DISTRICT EXCEED THE REVENUE LIMIT,YES,87,GRANT,T
TOWN OF PARIS WARDS 1-2,PARIS,CUBA CITY SCHOOL DISTRICT EXCEED THE REVENUE LIMIT,NO,176,GRANT,T
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,PRESIDENT,KAMALA D. HARRIS TIM WALZ,486,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,PRESIDENT,DONALD J. TRUMP JD VANCE,516,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,PRESIDENT,RANDALL TERRY STEPHEN BRODEN,2,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,1,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,PRESIDENT,JILL STEIN RUDOLPH WARE,3,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,0,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,PRESIDENT,CORNEL WEST MELINA ABDULLAH,0,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,PRESIDENT,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",9,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,PRESIDENT,PETER SONSKI,0,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,PRESIDENT,CHERUNDA LYNN FOX (WRITE-IN),0,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,PRESIDENT,BRIAN KIENITZ (WRITE-IN),0,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,PRESIDENT,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),0,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,PRESIDENT,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN),0,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,PRESIDENT,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,PRESIDENT,PRESIDENTSCATTERING,1,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,SENATOR,TAMMY BALDWIN,496,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,SENATOR,ERIC HOVDE,478,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,SENATOR,PHIL ANDERSON,13,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,SENATOR,THOMAS LEAGER,10,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,SENATOR,JOHN SCHIESS (WRITE-IN),0,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,SENATOR,SENATOR SCATTERING,0,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,CONGRESS,REBECCA COOKE,479,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,CONGRESS,DERRICK VAN ORDEN,482,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,CONGRESS,CONGRESS SCATTERING,0,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,DIST 49,SCOTT A. WALKER,NA,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,DIST 49,TRAVIS TRANEL,NA,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,DIST 49,DIST 49 SCATTERING,NA,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,DIST 51,ELIZABETH GRABE,447,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,DIST 51,TODD NOVAK,518,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,DIST 51,DIST 51 SCATTERING,1,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,DA,RYAN KIELER,813,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,DA,DA SCATTERING,7,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,COUNTY CLERK,TONYA WHITE,801,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,COUNTY CLERK,COUNTY CLERK SCATTERING,7,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,COUNTY TREASURER,CARRIE EASTLICK,811,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,COUNTY TREASURER,COUNTY TREASURER SCATTERING,8,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,REGISTER OF DEEDS,ANDREA L. NOETHE,793,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,REGISTER OF DEEDS,REGISTER OF DEEDS SCATTERING,7,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,ELIGIBILITY TO VOTE,YES,751,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,ELIGIBILITY TO VOTE,NO,219,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,NA,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,PLATTEVILLE SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,NA,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,YES,NA,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,IOWA-GRANT SCHOOL DISTRICT EXCEED REVENUE LIMIT,NO,NA,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,YES,NA,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,POTOSI SCHOOL DISTRICT GENERAL OBLIGATION BONDS,NO,NA,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,YES,NA,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,RIVER RIDGE SCHOOL DISTRICT EXCEED REVENUE LIMITS,NO,NA,GRANT,C
CITY OF CUBA CITY WARDS 1-4,CUBA CITY,CUBA CITY SCHOOL DISTRICT EXCEED THE REVENUE LIMIT,YES,535,GRANT,C
