ctv,reporting_unit,contest,candidate,votes,county,municipality
V,V OAKDALE WARDS,PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS/ TIM WALZ (DEMOCRATIC),43,MONROE,OAKDALE
V,V OAKDALE WARDS,PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE (REPUBLICAN),105,MONROE,OAKDALE
V,V OAKDALE WARDS,PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),0,MONROE,OAKDALE
V,V OAKDALE WARDS,PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER/ MIKE TER MAAT (LIBERTARIAN),0,MONROE,OAKDALE
V,V OAKDALE WARDS,PRESIDENT/VICE PRESIDENT,JILL STEIN/ RUDOLPH WARE (WISCONSIN GREEN),0,MONROE,OAKDALE
V,V OAKDALE WARDS,PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ/KARINA GARCIA (PARTY OF SOCIALISM AND LIBERATION),0,MONROE,OAKDALE
V,V OAKDALE WARDS,PRESIDENT/VICE PRESIDENT,CORNEL WEST/ MELINA ABDULLAH (JUSTICE FOR ALL),0,MONROE,OAKDALE
V,V OAKDALE WARDS,PRESIDENT/VICE PRESIDENT,ROBERT F. KENNEDY JR./ NICOLE SHANAHAN (WE THE PEOPLE),4,MONROE,OAKDALE
V,V OAKDALE WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN PETER SONSKI / LAUREN ONAK (INDEPENDENT),0,MONROE,OAKDALE
V,V OAKDALE WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN CHERUNDA LYNN FOX (INDEPENDENT),0,MONROE,OAKDALE
V,V OAKDALE WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN BRIAN KIENITZ (INDEPENDENT),0,MONROE,OAKDALE
V,V OAKDALE WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),0,MONROE,OAKDALE
V,V OAKDALE WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),0,MONROE,OAKDALE
V,V OAKDALE WARDS,PRESIDENT/VICE PRESIDENT,"REG WRITE-IN ANDRE RAMONE MCNEIL, SR. (INDEPENDENT)",0,MONROE,OAKDALE
V,V OAKDALE WARDS,PRESIDENT/VICE PRESIDENT,SCATTERING,0,MONROE,OAKDALE
V,V OAKDALE WARDS,US SENATOR,TAMMY BALDWIN (DEMOCRATIC),46,MONROE,OAKDALE
V,V OAKDALE WARDS,US SENATOR,ERIC HOVDE (REPUBLICAN),100,MONROE,OAKDALE
V,V OAKDALE WARDS,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),2,MONROE,OAKDALE
V,V OAKDALE WARDS,US SENATOR,THOMAS LEAGER (AMERICA FIRST),4,MONROE,OAKDALE
V,V OAKDALE WARDS,US SENATOR,REG WRITE-IN JOHN SCHIESS (INDEPENDENT),0,MONROE,OAKDALE
V,V OAKDALE WARDS,US SENATOR,SCATTERING,0,MONROE,OAKDALE
V,V OAKDALE WARDS,REP IN CONGRESS DISTRICT 3,REBECCA COOKE (DEMOCRATIC),52,MONROE,OAKDALE
V,V OAKDALE WARDS,REP IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN (REPUBLICAN),100,MONROE,OAKDALE
V,V OAKDALE WARDS,REP IN CONGRESS DISTRICT 3,SCATTERING,0,MONROE,OAKDALE
V,V OAKDALE WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,KYLE KILBOURN (DEMOCRATICC),NA,MONROE,OAKDALE
V,V OAKDALE WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,TOM TIFFANY (REPUBLICAN),NA,MONROE,OAKDALE
V,V OAKDALE WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,SCATTERING,NA,MONROE,OAKDALE
V,V OAKDALE WARDS,STATE SENATOR - DIST 24,COLLIN MCNAMARA (DEMOCRATIC),40,MONROE,OAKDALE
V,V OAKDALE WARDS,STATE SENATOR - DIST 24,PATRICK TESTIN (REPUBLICAN),112,MONROE,OAKDALE
V,V OAKDALE WARDS,STATE SENATOR - DIST 24,SCATTERING,0,MONROE,OAKDALE
V,V OAKDALE WARDS,STATE SENATOR - DIST 32,BRAD PFAFF (DEMOCRATIC),NA,MONROE,OAKDALE
V,V OAKDALE WARDS,STATE SENATOR - DIST 32,STACY KLEIN (REPUBLICAN),NA,MONROE,OAKDALE
V,V OAKDALE WARDS,STATE SENATOR - DIST 32,SCATTERING,NA,MONROE,OAKDALE
V,V OAKDALE WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,REMY GOMEZ (DEMOCRATIC),39,MONROE,OAKDALE
V,V OAKDALE WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,NANCY LYNN VANDERMEER (REPUBLICAN),111,MONROE,OAKDALE
V,V OAKDALE WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,SCATTERING,1,MONROE,OAKDALE
V,V OAKDALE WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,JILL BILLINGS (DEMOCRATIC),NA,MONROE,OAKDALE
V,V OAKDALE WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,CEDRIC SCHNITZLER (REPUBLICAN),NA,MONROE,OAKDALE
V,V OAKDALE WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,SCATTERING,NA,MONROE,OAKDALE
V,V OAKDALE WARDS,DISTRICT ATTORNEY,KEVIN CRONINGER (REPUBLICAN),134,MONROE,OAKDALE
V,V OAKDALE WARDS,DISTRICT ATTORNEY,SCATTERING,4,MONROE,OAKDALE
V,V OAKDALE WARDS,COUNTY CLERK,SHELLEY R. BOHL (REPUBLICAN),140,MONROE,OAKDALE
V,V OAKDALE WARDS,COUNTY CLERK,SCATTERING,2,MONROE,OAKDALE
V,V OAKDALE WARDS,TREASURER,MINDY HEMMERSBACH (REPUBLICAN),139,MONROE,OAKDALE
V,V OAKDALE WARDS,TREASURER,SCATTERING,1,MONROE,OAKDALE
V,V OAKDALE WARDS,REGISTER OF DEEDS,DEB BRANDT (REPUBLICAN),139,MONROE,OAKDALE
V,V OAKDALE WARDS,REGISTER OF DEEDS,SCATTERING,1,MONROE,OAKDALE
V,V OAKDALE WARDS,STATE REFERENDA,YES,129,MONROE,OAKDALE
V,V OAKDALE WARDS,STATE REFERENDA,NO,19,MONROE,OAKDALE
V,V WARRENS WARDS,PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS/ TIM WALZ (DEMOCRATIC),85,MONROE,WARRENS
V,V WARRENS WARDS,PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE (REPUBLICAN),178,MONROE,WARRENS
V,V WARRENS WARDS,PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),0,MONROE,WARRENS
V,V WARRENS WARDS,PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER/ MIKE TER MAAT (LIBERTARIAN),1,MONROE,WARRENS
V,V WARRENS WARDS,PRESIDENT/VICE PRESIDENT,JILL STEIN/ RUDOLPH WARE (WISCONSIN GREEN),0,MONROE,WARRENS
V,V WARRENS WARDS,PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ/KARINA GARCIA (PARTY OF SOCIALISM AND LIBERATION),0,MONROE,WARRENS
V,V WARRENS WARDS,PRESIDENT/VICE PRESIDENT,CORNEL WEST/ MELINA ABDULLAH (JUSTICE FOR ALL),1,MONROE,WARRENS
V,V WARRENS WARDS,PRESIDENT/VICE PRESIDENT,ROBERT F. KENNEDY JR./ NICOLE SHANAHAN (WE THE PEOPLE),2,MONROE,WARRENS
V,V WARRENS WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN PETER SONSKI / LAUREN ONAK (INDEPENDENT),0,MONROE,WARRENS
V,V WARRENS WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN CHERUNDA LYNN FOX (INDEPENDENT),0,MONROE,WARRENS
V,V WARRENS WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN BRIAN KIENITZ (INDEPENDENT),0,MONROE,WARRENS
V,V WARRENS WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),0,MONROE,WARRENS
V,V WARRENS WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),0,MONROE,WARRENS
V,V WARRENS WARDS,PRESIDENT/VICE PRESIDENT,"REG WRITE-IN ANDRE RAMONE MCNEIL, SR. (INDEPENDENT)",0,MONROE,WARRENS
V,V WARRENS WARDS,PRESIDENT/VICE PRESIDENT,SCATTERING,0,MONROE,WARRENS
V,V WARRENS WARDS,US SENATOR,TAMMY BALDWIN (DEMOCRATIC),91,MONROE,WARRENS
V,V WARRENS WARDS,US SENATOR,ERIC HOVDE (REPUBLICAN),168,MONROE,WARRENS
V,V WARRENS WARDS,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),2,MONROE,WARRENS
V,V WARRENS WARDS,US SENATOR,THOMAS LEAGER (AMERICA FIRST),5,MONROE,WARRENS
V,V WARRENS WARDS,US SENATOR,REG WRITE-IN JOHN SCHIESS (INDEPENDENT),0,MONROE,WARRENS
V,V WARRENS WARDS,US SENATOR,SCATTERING,0,MONROE,WARRENS
V,V WARRENS WARDS,REP IN CONGRESS DISTRICT 3,REBECCA COOKE (DEMOCRATIC),NA,MONROE,WARRENS
V,V WARRENS WARDS,REP IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN (REPUBLICAN),NA,MONROE,WARRENS
V,V WARRENS WARDS,REP IN CONGRESS DISTRICT 3,SCATTERING,NA,MONROE,WARRENS
V,V WARRENS WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,KYLE KILBOURN (DEMOCRATICC),84,MONROE,WARRENS
V,V WARRENS WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,TOM TIFFANY (REPUBLICAN),179,MONROE,WARRENS
V,V WARRENS WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,SCATTERING,0,MONROE,WARRENS
V,V WARRENS WARDS,STATE SENATOR - DIST 24,COLLIN MCNAMARA (DEMOCRATIC),82,MONROE,WARRENS
V,V WARRENS WARDS,STATE SENATOR - DIST 24,PATRICK TESTIN (REPUBLICAN),182,MONROE,WARRENS
V,V WARRENS WARDS,STATE SENATOR - DIST 24,SCATTERING,0,MONROE,WARRENS
V,V WARRENS WARDS,STATE SENATOR - DIST 32,BRAD PFAFF (DEMOCRATIC),NA,MONROE,WARRENS
V,V WARRENS WARDS,STATE SENATOR - DIST 32,STACY KLEIN (REPUBLICAN),NA,MONROE,WARRENS
V,V WARRENS WARDS,STATE SENATOR - DIST 32,SCATTERING,NA,MONROE,WARRENS
V,V WARRENS WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,REMY GOMEZ (DEMOCRATIC),78,MONROE,WARRENS
V,V WARRENS WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,NANCY LYNN VANDERMEER (REPUBLICAN),185,MONROE,WARRENS
V,V WARRENS WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,SCATTERING,1,MONROE,WARRENS
V,V WARRENS WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,JILL BILLINGS (DEMOCRATIC),NA,MONROE,WARRENS
V,V WARRENS WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,CEDRIC SCHNITZLER (REPUBLICAN),NA,MONROE,WARRENS
V,V WARRENS WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,SCATTERING,NA,MONROE,WARRENS
V,V WARRENS WARDS,DISTRICT ATTORNEY,KEVIN CRONINGER (REPUBLICAN),240,MONROE,WARRENS
V,V WARRENS WARDS,DISTRICT ATTORNEY,SCATTERING,4,MONROE,WARRENS
V,V WARRENS WARDS,COUNTY CLERK,SHELLEY R. BOHL (REPUBLICAN),240,MONROE,WARRENS
V,V WARRENS WARDS,COUNTY CLERK,SCATTERING,5,MONROE,WARRENS
V,V WARRENS WARDS,TREASURER,MINDY HEMMERSBACH (REPUBLICAN),240,MONROE,WARRENS
V,V WARRENS WARDS,TREASURER,SCATTERING,4,MONROE,WARRENS
V,V WARRENS WARDS,REGISTER OF DEEDS,DEB BRANDT (REPUBLICAN),241,MONROE,WARRENS
V,V WARRENS WARDS,REGISTER OF DEEDS,SCATTERING,4,MONROE,WARRENS
V,V WARRENS WARDS,STATE REFERENDA,YES,219,MONROE,WARRENS
V,V WARRENS WARDS,STATE REFERENDA,NO,45,MONROE,WARRENS
V,V WILTON WARDS,PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS/ TIM WALZ (DEMOCRATIC),108,MONROE,WILTON
V,V WILTON WARDS,PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE (REPUBLICAN),143,MONROE,WILTON
V,V WILTON WARDS,PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),0,MONROE,WILTON
V,V WILTON WARDS,PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER/ MIKE TER MAAT (LIBERTARIAN),0,MONROE,WILTON
V,V WILTON WARDS,PRESIDENT/VICE PRESIDENT,JILL STEIN/ RUDOLPH WARE (WISCONSIN GREEN),0,MONROE,WILTON
V,V WILTON WARDS,PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ/KARINA GARCIA (PARTY OF SOCIALISM AND LIBERATION),0,MONROE,WILTON
V,V WILTON WARDS,PRESIDENT/VICE PRESIDENT,CORNEL WEST/ MELINA ABDULLAH (JUSTICE FOR ALL),0,MONROE,WILTON
V,V WILTON WARDS,PRESIDENT/VICE PRESIDENT,ROBERT F. KENNEDY JR./ NICOLE SHANAHAN (WE THE PEOPLE),0,MONROE,WILTON
V,V WILTON WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN PETER SONSKI / LAUREN ONAK (INDEPENDENT),0,MONROE,WILTON
V,V WILTON WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN CHERUNDA LYNN FOX (INDEPENDENT),0,MONROE,WILTON
V,V WILTON WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN BRIAN KIENITZ (INDEPENDENT),0,MONROE,WILTON
V,V WILTON WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),0,MONROE,WILTON
V,V WILTON WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),0,MONROE,WILTON
V,V WILTON WARDS,PRESIDENT/VICE PRESIDENT,"REG WRITE-IN ANDRE RAMONE MCNEIL, SR. (INDEPENDENT)",0,MONROE,WILTON
V,V WILTON WARDS,PRESIDENT/VICE PRESIDENT,SCATTERING,0,MONROE,WILTON
V,V WILTON WARDS,US SENATOR,TAMMY BALDWIN (DEMOCRATIC),113,MONROE,WILTON
V,V WILTON WARDS,US SENATOR,ERIC HOVDE (REPUBLICAN),123,MONROE,WILTON
V,V WILTON WARDS,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),7,MONROE,WILTON
V,V WILTON WARDS,US SENATOR,THOMAS LEAGER (AMERICA FIRST),5,MONROE,WILTON
V,V WILTON WARDS,US SENATOR,REG WRITE-IN JOHN SCHIESS (INDEPENDENT),0,MONROE,WILTON
V,V WILTON WARDS,US SENATOR,SCATTERING,1,MONROE,WILTON
V,V WILTON WARDS,REP IN CONGRESS DISTRICT 3,REBECCA COOKE (DEMOCRATIC),121,MONROE,WILTON
V,V WILTON WARDS,REP IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN (REPUBLICAN),124,MONROE,WILTON
V,V WILTON WARDS,REP IN CONGRESS DISTRICT 3,SCATTERING,1,MONROE,WILTON
V,V WILTON WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,KYLE KILBOURN (DEMOCRATICC),NA,MONROE,WILTON
V,V WILTON WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,TOM TIFFANY (REPUBLICAN),NA,MONROE,WILTON
V,V WILTON WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,SCATTERING,NA,MONROE,WILTON
V,V WILTON WARDS,STATE SENATOR - DIST 24,COLLIN MCNAMARA (DEMOCRATIC),108,MONROE,WILTON
V,V WILTON WARDS,STATE SENATOR - DIST 24,PATRICK TESTIN (REPUBLICAN),137,MONROE,WILTON
V,V WILTON WARDS,STATE SENATOR - DIST 24,SCATTERING,0,MONROE,WILTON
V,V WILTON WARDS,STATE SENATOR - DIST 32,BRAD PFAFF (DEMOCRATIC),NA,MONROE,WILTON
V,V WILTON WARDS,STATE SENATOR - DIST 32,STACY KLEIN (REPUBLICAN),NA,MONROE,WILTON
V,V WILTON WARDS,STATE SENATOR - DIST 32,SCATTERING,NA,MONROE,WILTON
V,V WILTON WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,REMY GOMEZ (DEMOCRATIC),95,MONROE,WILTON
V,V WILTON WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,NANCY LYNN VANDERMEER (REPUBLICAN),155,MONROE,WILTON
V,V WILTON WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,SCATTERING,0,MONROE,WILTON
V,V WILTON WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,JILL BILLINGS (DEMOCRATIC),NA,MONROE,WILTON
V,V WILTON WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,CEDRIC SCHNITZLER (REPUBLICAN),NA,MONROE,WILTON
V,V WILTON WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,SCATTERING,NA,MONROE,WILTON
V,V WILTON WARDS,DISTRICT ATTORNEY,KEVIN CRONINGER (REPUBLICAN),205,MONROE,WILTON
V,V WILTON WARDS,DISTRICT ATTORNEY,SCATTERING,3,MONROE,WILTON
V,V WILTON WARDS,COUNTY CLERK,SHELLEY R. BOHL (REPUBLICAN),212,MONROE,WILTON
V,V WILTON WARDS,COUNTY CLERK,SCATTERING,3,MONROE,WILTON
V,V WILTON WARDS,TREASURER,MINDY HEMMERSBACH (REPUBLICAN),212,MONROE,WILTON
V,V WILTON WARDS,TREASURER,SCATTERING,2,MONROE,WILTON
V,V WILTON WARDS,REGISTER OF DEEDS,DEB BRANDT (REPUBLICAN),209,MONROE,WILTON
V,V WILTON WARDS,REGISTER OF DEEDS,SCATTERING,3,MONROE,WILTON
V,V WILTON WARDS,STATE REFERENDA,YES,198,MONROE,WILTON
V,V WILTON WARDS,STATE REFERENDA,NO,46,MONROE,WILTON
V,V WYEVILLE WARDS,PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS/ TIM WALZ (DEMOCRATIC),23,MONROE,WYEVILLE
V,V WYEVILLE WARDS,PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE (REPUBLICAN),49,MONROE,WYEVILLE
V,V WYEVILLE WARDS,PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),1,MONROE,WYEVILLE
V,V WYEVILLE WARDS,PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER/ MIKE TER MAAT (LIBERTARIAN),0,MONROE,WYEVILLE
V,V WYEVILLE WARDS,PRESIDENT/VICE PRESIDENT,JILL STEIN/ RUDOLPH WARE (WISCONSIN GREEN),0,MONROE,WYEVILLE
V,V WYEVILLE WARDS,PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ/KARINA GARCIA (PARTY OF SOCIALISM AND LIBERATION),0,MONROE,WYEVILLE
V,V WYEVILLE WARDS,PRESIDENT/VICE PRESIDENT,CORNEL WEST/ MELINA ABDULLAH (JUSTICE FOR ALL),0,MONROE,WYEVILLE
V,V WYEVILLE WARDS,PRESIDENT/VICE PRESIDENT,ROBERT F. KENNEDY JR./ NICOLE SHANAHAN (WE THE PEOPLE),0,MONROE,WYEVILLE
V,V WYEVILLE WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN PETER SONSKI / LAUREN ONAK (INDEPENDENT),0,MONROE,WYEVILLE
V,V WYEVILLE WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN CHERUNDA LYNN FOX (INDEPENDENT),0,MONROE,WYEVILLE
V,V WYEVILLE WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN BRIAN KIENITZ (INDEPENDENT),0,MONROE,WYEVILLE
V,V WYEVILLE WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),0,MONROE,WYEVILLE
V,V WYEVILLE WARDS,PRESIDENT/VICE PRESIDENT,REG WRITE-IN FUTURE MADAM POTUS / JESSICA KENNEDY (INDEPENDENT),0,MONROE,WYEVILLE
V,V WYEVILLE WARDS,PRESIDENT/VICE PRESIDENT,"REG WRITE-IN ANDRE RAMONE MCNEIL, SR. (INDEPENDENT)",0,MONROE,WYEVILLE
V,V WYEVILLE WARDS,PRESIDENT/VICE PRESIDENT,SCATTERING,0,MONROE,WYEVILLE
V,V WYEVILLE WARDS,US SENATOR,TAMMY BALDWIN (DEMOCRATIC),22,MONROE,WYEVILLE
V,V WYEVILLE WARDS,US SENATOR,ERIC HOVDE (REPUBLICAN),46,MONROE,WYEVILLE
V,V WYEVILLE WARDS,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),2,MONROE,WYEVILLE
V,V WYEVILLE WARDS,US SENATOR,THOMAS LEAGER (AMERICA FIRST),3,MONROE,WYEVILLE
V,V WYEVILLE WARDS,US SENATOR,REG WRITE-IN JOHN SCHIESS (INDEPENDENT),0,MONROE,WYEVILLE
V,V WYEVILLE WARDS,US SENATOR,SCATTERING,0,MONROE,WYEVILLE
V,V WYEVILLE WARDS,REP IN CONGRESS DISTRICT 3,REBECCA COOKE (DEMOCRATIC),NA,MONROE,WYEVILLE
V,V WYEVILLE WARDS,REP IN CONGRESS DISTRICT 3,DERRICK VAN ORDEN (REPUBLICAN),NA,MONROE,WYEVILLE
V,V WYEVILLE WARDS,REP IN CONGRESS DISTRICT 3,SCATTERING,NA,MONROE,WYEVILLE
V,V WYEVILLE WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,KYLE KILBOURN (DEMOCRATICC),20,MONROE,WYEVILLE
V,V WYEVILLE WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,TOM TIFFANY (REPUBLICAN),49,MONROE,WYEVILLE
V,V WYEVILLE WARDS,REPRESENTATIVE IN CONGRESS - DIST 7,SCATTERING,0,MONROE,WYEVILLE
V,V WYEVILLE WARDS,STATE SENATOR - DIST 24,COLLIN MCNAMARA (DEMOCRATIC),19,MONROE,WYEVILLE
V,V WYEVILLE WARDS,STATE SENATOR - DIST 24,PATRICK TESTIN (REPUBLICAN),50,MONROE,WYEVILLE
V,V WYEVILLE WARDS,STATE SENATOR - DIST 24,SCATTERING,0,MONROE,WYEVILLE
V,V WYEVILLE WARDS,STATE SENATOR - DIST 32,BRAD PFAFF (DEMOCRATIC),NA,MONROE,WYEVILLE
V,V WYEVILLE WARDS,STATE SENATOR - DIST 32,STACY KLEIN (REPUBLICAN),NA,MONROE,WYEVILLE
V,V WYEVILLE WARDS,STATE SENATOR - DIST 32,SCATTERING,NA,MONROE,WYEVILLE
V,V WYEVILLE WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,REMY GOMEZ (DEMOCRATIC),17,MONROE,WYEVILLE
V,V WYEVILLE WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,NANCY LYNN VANDERMEER (REPUBLICAN),53,MONROE,WYEVILLE
V,V WYEVILLE WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 70,SCATTERING,0,MONROE,WYEVILLE
V,V WYEVILLE WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,JILL BILLINGS (DEMOCRATIC),NA,MONROE,WYEVILLE
V,V WYEVILLE WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,CEDRIC SCHNITZLER (REPUBLICAN),NA,MONROE,WYEVILLE
V,V WYEVILLE WARDS,REPRESENTATIVE TO THE ASSEMBLY - DIST 95,SCATTERING,NA,MONROE,WYEVILLE
V,V WYEVILLE WARDS,DISTRICT ATTORNEY,KEVIN CRONINGER (REPUBLICAN),58,MONROE,WYEVILLE
V,V WYEVILLE WARDS,DISTRICT ATTORNEY,SCATTERING,0,MONROE,WYEVILLE
V,V WYEVILLE WARDS,COUNTY CLERK,SHELLEY R. BOHL (REPUBLICAN),58,MONROE,WYEVILLE
V,V WYEVILLE WARDS,COUNTY CLERK,SCATTERING,1,MONROE,WYEVILLE
V,V WYEVILLE WARDS,TREASURER,MINDY HEMMERSBACH (REPUBLICAN),57,MONROE,WYEVILLE
V,V WYEVILLE WARDS,TREASURER,SCATTERING,1,MONROE,WYEVILLE
V,V WYEVILLE WARDS,REGISTER OF DEEDS,DEB BRANDT (REPUBLICAN),57,MONROE,WYEVILLE
V,V WYEVILLE WARDS,REGISTER OF DEEDS,SCATTERING,1,MONROE,WYEVILLE
V,V WYEVILLE WARDS,STATE REFERENDA,YES,63,MONROE,WYEVILLE
V,V WYEVILLE WARDS,STATE REFERENDA,NO,9,MONROE,WYEVILLE
C,C SPARTA WARDS 1-5,PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS/ TIM WALZ (DEMOCRATIC),1189,MONROE,SPARTA
C,C SPARTA WARDS 1-5,PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP/ JD VANCE (REPUBLICAN),1327,MONROE,SPARTA
C,C SPARTA WARDS 1-5,PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),3,MONROE,SPARTA
C,C SPARTA WARDS 1-5,PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER/ MIKE TER MAAT (LIBERTARIAN),11,MONROE,SPARTA
C,C SPARTA WARDS 1-5,PRESIDENT/VICE PRESIDENT,JILL STEIN/ RUDOLPH WARE (WISCONSIN GREEN),5,MONROE,SPARTA
C,C SPARTA WARDS 1-5,PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ/KARINA GARCIA (PARTY OF SOCIALISM AND LIBERATION),0,MONROE,SPARTA
C,C SPARTA WARDS 1-5,PRESIDENT/VICE PRESIDENT,CORNEL WEST/ MELINA ABDULLAH (JUSTICE FOR ALL),1,MONROE,SPARTA
C,C SPARTA WARDS 1-5,PRESIDENT/VICE PRESIDENT,ROBERT F. KENNEDY JR./ NICOLE SHANAHAN (WE THE PEOPLE),11,MONROE,SPARTA
C,C SPARTA WARDS 1-5,PRESIDENT/VICE PRESIDENT,REG WRITE-IN PETER SONSKI / LAUREN ONAK (INDEPENDENT),0,MONROE,SPARTA
C,C SPARTA WARDS 1-5,PRESIDENT/VICE PRESIDENT,REG WRITE-IN CHERUNDA LYNN FOX (INDEPENDENT),0,MONROE,SPARTA
C,C SPARTA WARDS 1-5,PRESIDENT/VICE PRESIDENT,REG WRITE-IN BRIAN KIENITZ (INDEPENDENT),0,MONROE,SPARTA
C,C SPARTA WARDS 1-5,PRESIDENT/VICE PRESIDENT,REG WRITE-IN DOUG JENKINS / KIMBERLY LALONDE (INDEPENDENT),0,MONROE,SPARTA
