rep_unit_2024,tract_GEOID,l2_count,prop_of_rep_unit_2024
WAUKESHA - CITY OF MUSKEGO WARD 6,55133201800,665,0.6431334622823984
WAUKESHA - CITY OF MUSKEGO WARD 7,55133201701,949,1
WAUKESHA - CITY OF MUSKEGO WARD 8,55133201701,1090,1
"WAUKESHA - CITY OF MUSKEGO WARDS 1-2,17-18",55133201504,990,0.6021897810218978
"WAUKESHA - CITY OF MUSKEGO WARDS 1-2,17-18",55133201800,459,0.2791970802919708
"WAUKESHA - CITY OF MUSKEGO WARDS 1-2,17-18",55133201900,195,0.11861313868613138
WAUKESHA - CITY OF MUSKEGO WARDS 11-12,55133201600,4,0.0016481252575195715
WAUKESHA - CITY OF MUSKEGO WARDS 11-12,55133201703,1,4.1203131437989287e-4
WAUKESHA - CITY OF MUSKEGO WARDS 11-12,55133201704,2422,0.9979398434281005
"WAUKESHA - CITY OF MUSKEGO WARDS 13-14,19",55133201704,952,0.4255699597675458
"WAUKESHA - CITY OF MUSKEGO WARDS 13-14,19",55133201900,1248,0.5578900312919088
"WAUKESHA - CITY OF MUSKEGO WARDS 13-14,19",55133202002,37,0.016540008940545373
WAUKESHA - CITY OF MUSKEGO WARDS 15-16,55133201900,2048,1
WAUKESHA - CITY OF MUSKEGO WARDS 4-5,55133201703,2468,1
WAUKESHA - CITY OF MUSKEGO WARDS 9-10,55133201701,665,0.3133836003770028
WAUKESHA - CITY OF MUSKEGO WARDS 9-10,55133201703,1325,0.6244109330819981
WAUKESHA - CITY OF MUSKEGO WARDS 9-10,55133201704,132,0.06220546654099906
WAUKESHA - CITY OF NEW BERLIN WARD 1,55133201403,1270,0.9196234612599565
WAUKESHA - CITY OF NEW BERLIN WARD 1,55133201404,111,0.08037653874004344
WAUKESHA - CITY OF NEW BERLIN WARD 10,55133201600,845,1
WAUKESHA - CITY OF NEW BERLIN WARD 11,55133201505,9,0.005113636363636364
WAUKESHA - CITY OF NEW BERLIN WARD 11,55133201506,721,0.4096590909090909
WAUKESHA - CITY OF NEW BERLIN WARD 11,55133201600,1030,0.5852272727272727
WAUKESHA - CITY OF NEW BERLIN WARD 12,55133201504,1255,1
WAUKESHA - CITY OF NEW BERLIN WARD 13,55133201506,980,1
WAUKESHA - CITY OF NEW BERLIN WARD 14,55133201506,1061,1
WAUKESHA - CITY OF NEW BERLIN WARD 15,55133201504,1845,0.9188247011952191
WAUKESHA - CITY OF NEW BERLIN WARD 15,55133201507,163,0.08117529880478087
WAUKESHA - CITY OF NEW BERLIN WARD 16,55133201507,26,0.027689030883919063
WAUKESHA - CITY OF NEW BERLIN WARD 16,55133201508,913,0.972310969116081
WAUKESHA - CITY OF NEW BERLIN WARD 17,55133201507,476,0.3507737656595431
WAUKESHA - CITY OF NEW BERLIN WARD 17,55133201508,881,0.6492262343404569
WAUKESHA - CITY OF NEW BERLIN WARD 18,55133201507,1724,1
WAUKESHA - CITY OF NEW BERLIN WARD 19,55133201300,705,0.6632173095014111
WAUKESHA - CITY OF NEW BERLIN WARD 19,55133201600,358,0.3367826904985889
WAUKESHA - CITY OF NEW BERLIN WARD 2,55133201402,1123,1
WAUKESHA - CITY OF NEW BERLIN WARD 20,55133201505,416,0.30814814814814817
WAUKESHA - CITY OF NEW BERLIN WARD 20,55133201600,934,0.6918518518518518
WAUKESHA - CITY OF NEW BERLIN WARD 21,55133201505,1553,0.9755025125628141
WAUKESHA - CITY OF NEW BERLIN WARD 21,55133201506,39,0.024497487437185928
WAUKESHA - CITY OF NEW BERLIN WARD 3,55133201402,1119,0.9270919635459818
WAUKESHA - CITY OF NEW BERLIN WARD 3,55133201508,88,0.07290803645401822
WAUKESHA - CITY OF NEW BERLIN WARD 4,55133201404,1209,0.9975247524752475
WAUKESHA - CITY OF NEW BERLIN WARD 4,55133201506,3,0.0024752475247524753
WAUKESHA - CITY OF NEW BERLIN WARD 5,55133201404,560,0.3626943005181347
WAUKESHA - CITY OF NEW BERLIN WARD 5,55133201506,984,0.6373056994818653
WAUKESHA - CITY OF NEW BERLIN WARD 6,55133201402,694,1
WAUKESHA - CITY OF NEW BERLIN WARD 7,55133201300,1342,0.9358437935843794
WAUKESHA - CITY OF NEW BERLIN WARD 7,55133202902,92,0.06415620641562064
WAUKESHA - CITY OF NEW BERLIN WARD 8,55133201403,893,1
WAUKESHA - CITY OF NEW BERLIN WARD 9,55133201403,323,0.37910798122065725
WAUKESHA - CITY OF NEW BERLIN WARD 9,55133201404,529,0.6208920187793427
"WAUKESHA - CITY OF OCONOMOWOC WARDS 1-3,13",55133204301,2594,0.9923488905891354
"WAUKESHA - CITY OF OCONOMOWOC WARDS 1-3,13",55133204400,20,0.0076511094108645756
WAUKESHA - CITY OF OCONOMOWOC WARDS 10-12,55133204100,10,0.0035236081747709656
WAUKESHA - CITY OF OCONOMOWOC WARDS 10-12,55133204201,798,0.28118393234672306
WAUKESHA - CITY OF OCONOMOWOC WARDS 10-12,55133204202,1568,0.5525017618040874
WAUKESHA - CITY OF OCONOMOWOC WARDS 10-12,55133204302,462,0.16279069767441862
WAUKESHA - CITY OF OCONOMOWOC WARDS 4-6,55133204201,523,0.18592250266619267
WAUKESHA - CITY OF OCONOMOWOC WARDS 4-6,55133204202,1180,0.4194809811589051
WAUKESHA - CITY OF OCONOMOWOC WARDS 4-6,55133204301,569,0.20227515108425168
WAUKESHA - CITY OF OCONOMOWOC WARDS 4-6,55133204400,541,0.19232136509065056
WAUKESHA - CITY OF OCONOMOWOC WARDS 7-9,55133204100,564,0.1576740285155158
WAUKESHA - CITY OF OCONOMOWOC WARDS 7-9,55133204201,213,0.05954710651383841
WAUKESHA - CITY OF OCONOMOWOC WARDS 7-9,55133204301,1023,0.28599384959463237
WAUKESHA - CITY OF OCONOMOWOC WARDS 7-9,55133204302,1777,0.49678501537601344
"WAUKESHA - CITY OF PEWAUKEE WARDS 1-3,11",55133200801,398,0.11998794091046126
"WAUKESHA - CITY OF PEWAUKEE WARDS 1-3,11",55133203200,198,0.059692493216762135
"WAUKESHA - CITY OF PEWAUKEE WARDS 1-3,11",55133203303,357,0.10762737413325293
"WAUKESHA - CITY OF PEWAUKEE WARDS 1-3,11",55133203304,1282,0.3864938197166114
"WAUKESHA - CITY OF PEWAUKEE WARDS 1-3,11",55133203308,1082,0.3261983720229123
WAUKESHA - CITY OF PEWAUKEE WARDS 4-7,55133203105,460,0.1263389178797034
WAUKESHA - CITY OF PEWAUKEE WARDS 4-7,55133203107,229,0.06289480911837407
WAUKESHA - CITY OF PEWAUKEE WARDS 4-7,55133203200,816,0.2241142543257347
WAUKESHA - CITY OF PEWAUKEE WARDS 4-7,55133203305,2136,0.5866520186761879
WAUKESHA - CITY OF PEWAUKEE WARDS 8-10,55133200801,1345,0.463473466574776
WAUKESHA - CITY OF PEWAUKEE WARDS 8-10,55133201201,65,0.022398345968297727
WAUKESHA - CITY OF PEWAUKEE WARDS 8-10,55133202901,99,0.034114403859407304
WAUKESHA - CITY OF PEWAUKEE WARDS 8-10,55133203000,174,0.05995864920744314
WAUKESHA - CITY OF PEWAUKEE WARDS 8-10,55133203305,1,3.4458993797381116e-4
WAUKESHA - CITY OF PEWAUKEE WARDS 8-10,55133203307,1207,0.41592005513439007
WAUKESHA - CITY OF PEWAUKEE WARDS 8-10,55133203308,11,0.003790489317711923
WAUKESHA - CITY OF WAUKESHA WARD 1,55133202901,342,1
WAUKESHA - CITY OF WAUKESHA WARD 10,55133202800,13,1
WAUKESHA - CITY OF WAUKESHA WARD 11,55133202800,316,1
WAUKESHA - CITY OF WAUKESHA WARD 12,55133202800,191,1
WAUKESHA - CITY OF WAUKESHA WARD 13,55133202800,355,1
WAUKESHA - CITY OF WAUKESHA WARD 14,55133202500,572,1
WAUKESHA - CITY OF WAUKESHA WARD 15,55133202500,230,1
WAUKESHA - CITY OF WAUKESHA WARD 16,55133203103,338,0.27324171382376716
WAUKESHA - CITY OF WAUKESHA WARD 16,55133203107,899,0.7267582861762328
WAUKESHA - CITY OF WAUKESHA WARD 17,55133203103,1014,1
WAUKESHA - CITY OF WAUKESHA WARD 18,55133203106,474,1
WAUKESHA - CITY OF WAUKESHA WARD 19,55133203104,540,0.9310344827586207
WAUKESHA - CITY OF WAUKESHA WARD 19,55133203305,40,0.06896551724137931
WAUKESHA - CITY OF WAUKESHA WARD 2,55133202901,655,0.9984756097560976
WAUKESHA - CITY OF WAUKESHA WARD 2,55133202902,1,0.001524390243902439
WAUKESHA - CITY OF WAUKESHA WARD 20,55133203104,683,0.675568743818002
WAUKESHA - CITY OF WAUKESHA WARD 20,55133203105,328,0.32443125618199803
WAUKESHA - CITY OF WAUKESHA WARD 21,55133203105,1119,1
WAUKESHA - CITY OF WAUKESHA WARD 22,55133202201,304,0.30988786952089703
WAUKESHA - CITY OF WAUKESHA WARD 22,55133202203,445,0.4536187563710499
WAUKESHA - CITY OF WAUKESHA WARD 22,55133202204,232,0.23649337410805302
WAUKESHA - CITY OF WAUKESHA WARD 23,55133202101,2,0.0041753653444676405
WAUKESHA - CITY OF WAUKESHA WARD 23,55133202201,117,0.24425887265135698
WAUKESHA - CITY OF WAUKESHA WARD 23,55133202203,360,0.7515657620041754
WAUKESHA - CITY OF WAUKESHA WARD 24,55133202102,303,0.5674157303370787
WAUKESHA - CITY OF WAUKESHA WARD 24,55133202301,231,0.43258426966292135
WAUKESHA - CITY OF WAUKESHA WARD 25,55133202301,167,0.2526475037821483
WAUKESHA - CITY OF WAUKESHA WARD 25,55133202303,19,0.028744326777609682
WAUKESHA - CITY OF WAUKESHA WARD 25,55133202304,475,0.7186081694402421
WAUKESHA - CITY OF WAUKESHA WARD 26,55133202102,136,0.13039309683604985
WAUKESHA - CITY OF WAUKESHA WARD 26,55133202301,907,0.8696069031639502
WAUKESHA - CITY OF WAUKESHA WARD 27,55133202301,559,1
WAUKESHA - CITY OF WAUKESHA WARD 28,55133202400,157,0.2233285917496444
WAUKESHA - CITY OF WAUKESHA WARD 28,55133202500,546,0.7766714082503556
WAUKESHA - CITY OF WAUKESHA WARD 29,55133202400,597,0.7653846153846153
WAUKESHA - CITY OF WAUKESHA WARD 29,55133202500,183,0.23461538461538461
WAUKESHA - CITY OF WAUKESHA WARD 3,55133202901,432,0.5806451612903226
WAUKESHA - CITY OF WAUKESHA WARD 3,55133202902,312,0.41935483870967744
WAUKESHA - CITY OF WAUKESHA WARD 30,55133202400,402,0.7642585551330798
WAUKESHA - CITY OF WAUKESHA WARD 30,55133202600,124,0.23574144486692014
WAUKESHA - CITY OF WAUKESHA WARD 31,55133202304,513,0.7645305514157973
WAUKESHA - CITY OF WAUKESHA WARD 31,55133202400,158,0.23546944858420268
WAUKESHA - CITY OF WAUKESHA WARD 32,55133201300,888,0.9910714285714286
WAUKESHA - CITY OF WAUKESHA WARD 32,55133202500,8,0.008928571428571428
WAUKESHA - CITY OF WAUKESHA WARD 33,55133202400,483,0.6851063829787234
WAUKESHA - CITY OF WAUKESHA WARD 33,55133202500,222,0.3148936170212766
WAUKESHA - CITY OF WAUKESHA WARD 34,55133202103,610,0.6275720164609053
WAUKESHA - CITY OF WAUKESHA WARD 34,55133202400,362,0.3724279835390947
WAUKESHA - CITY OF WAUKESHA WARD 35,55133202304,247,1
WAUKESHA - CITY OF WAUKESHA WARD 36,55133202400,378,1
WAUKESHA - CITY OF WAUKESHA WARD 37,55133202103,4,1
WAUKESHA - CITY OF WAUKESHA WARD 38,55133202103,74,0.11490683229813664
WAUKESHA - CITY OF WAUKESHA WARD 38,55133202303,570,0.8850931677018633
WAUKESHA - CITY OF WAUKESHA WARD 39,55133202301,190,0.23485784919653893
WAUKESHA - CITY OF WAUKESHA WARD 39,55133202303,619,0.765142150803461
WAUKESHA - CITY OF WAUKESHA WARD 4,55133202800,381,1
WAUKESHA - CITY OF WAUKESHA WARD 40,55133202204,104,0.18309859154929578
WAUKESHA - CITY OF WAUKESHA WARD 40,55133202600,92,0.1619718309859155
WAUKESHA - CITY OF WAUKESHA WARD 40,55133202700,372,0.6549295774647887
WAUKESHA - CITY OF WAUKESHA WARD 41,55133202600,649,0.9984615384615385
WAUKESHA - CITY OF WAUKESHA WARD 41,55133202700,1,0.0015384615384615385
WAUKESHA - CITY OF WAUKESHA WARD 42,55133202304,148,0.2730627306273063
WAUKESHA - CITY OF WAUKESHA WARD 42,55133202400,59,0.1088560885608856
WAUKESHA - CITY OF WAUKESHA WARD 42,55133202500,1,0.0018450184501845018
WAUKESHA - CITY OF WAUKESHA WARD 42,55133202600,268,0.4944649446494465
WAUKESHA - CITY OF WAUKESHA WARD 42,55133202800,66,0.12177121771217712
WAUKESHA - CITY OF WAUKESHA WARD 43,55133202102,1253,1
WAUKESHA - CITY OF WAUKESHA WARD 44,55133202101,655,1
WAUKESHA - CITY OF WAUKESHA WARD 45,55133202101,855,0.7593250444049734
WAUKESHA - CITY OF WAUKESHA WARD 45,55133202102,271,0.24067495559502664
WAUKESHA - CITY OF WAUKESHA WARD 46,55133203106,1013,1
WAUKESHA - CITY OF WAUKESHA WARD 47,55133202201,888,0.9538131041890441
WAUKESHA - CITY OF WAUKESHA WARD 47,55133202204,43,0.04618689581095596
WAUKESHA - CITY OF WAUKESHA WARD 48,55133202201,1120,1
WAUKESHA - CITY OF WAUKESHA WARD 49,55133203104,356,0.5035360678925035
WAUKESHA - CITY OF WAUKESHA WARD 49,55133203105,351,0.49646393210749645
WAUKESHA - CITY OF WAUKESHA WARD 5,55133203000,638,1
WAUKESHA - CITY OF WAUKESHA WARD 50,55133203107,1295,1
WAUKESHA - CITY OF WAUKESHA WARD 51,55133203107,232,0.20640569395017794
WAUKESHA - CITY OF WAUKESHA WARD 51,55133203805,892,0.7935943060498221
WAUKESHA - CITY OF WAUKESHA WARD 52,55133203106,481,1
WAUKESHA - CITY OF WAUKESHA WARD 53,55133203103,729,1
WAUKESHA - CITY OF WAUKESHA WARD 54,55133202204,931,1
WAUKESHA - CITY OF WAUKESHA WARD 6,55133202700,50,0.18726591760299627
WAUKESHA - CITY OF WAUKESHA WARD 6,55133203000,217,0.8127340823970037
WAUKESHA - CITY OF WAUKESHA WARD 7,55133202800,283,0.36658031088082904
WAUKESHA - CITY OF WAUKESHA WARD 7,55133202901,489,0.633419689119171
WAUKESHA - CITY OF WAUKESHA WARD 8,55133202204,268,0.6063348416289592
WAUKESHA - CITY OF WAUKESHA WARD 8,55133202700,70,0.1583710407239819
WAUKESHA - CITY OF WAUKESHA WARD 8,55133203103,104,0.23529411764705882
WAUKESHA - CITY OF WAUKESHA WARD 9,55133202700,216,0.5699208443271768
WAUKESHA - CITY OF WAUKESHA WARD 9,55133202800,163,0.43007915567282323
"WAUKESHA - TOWN OF BROOKFIELD WARDS 1-2,9-11",55133200801,381,0.23767935121646913
"WAUKESHA - TOWN OF BROOKFIELD WARDS 1-2,9-11",55133200803,5,0.0031191515907673115
"WAUKESHA - TOWN OF BROOKFIELD WARDS 1-2,9-11",55133201203,282,0.17592014971927636
"WAUKESHA - TOWN OF BROOKFIELD WARDS 1-2,9-11",55133201204,391,0.24391765439800375
"WAUKESHA - TOWN OF BROOKFIELD WARDS 1-2,9-11",55133201205,544,0.3393636930754835
WAUKESHA - TOWN OF BROOKFIELD WARDS 3-8,55133201201,777,0.3061465721040189
WAUKESHA - TOWN OF BROOKFIELD WARDS 3-8,55133202902,1761,0.693853427895981
"WAUKESHA - TOWN OF DELAFIELD WARDS 1-2,5-6",55133203200,1242,0.6091221186856303
"WAUKESHA - TOWN OF DELAFIELD WARDS 1-2,5-6",55133203702,88,0.04315841098577734
"WAUKESHA - TOWN OF DELAFIELD WARDS 1-2,5-6",55133203704,709,0.34771947032859246
WAUKESHA - TOWN OF DELAFIELD WARDS 3-4,55133203200,698,0.4732203389830508
WAUKESHA - TOWN OF DELAFIELD WARDS 3-4,55133203303,127,0.08610169491525424
WAUKESHA - TOWN OF DELAFIELD WARDS 3-4,55133203602,650,0.4406779661016949
WAUKESHA - TOWN OF DELAFIELD WARDS 7-11,55133203702,2388,0.9778869778869779
WAUKESHA - TOWN OF DELAFIELD WARDS 7-11,55133203805,54,0.022113022113022112
WAUKESHA - TOWN OF EAGLE WARDS 1-4,55133203802,35,0.014693534844668345
WAUKESHA - TOWN OF EAGLE WARDS 1-4,55133203803,10,0.0041981528127623844
WAUKESHA - TOWN OF EAGLE WARDS 1-4,55133204002,2337,0.9811083123425692
"WAUKESHA - TOWN OF GENESEE WARDS 1-2,9",55133203702,251,0.157960981749528
"WAUKESHA - TOWN OF GENESEE WARDS 1-2,9",55133203803,300,0.18879798615481436
"WAUKESHA - TOWN OF GENESEE WARDS 1-2,9",55133203805,428,0.26935179358086847
"WAUKESHA - TOWN OF GENESEE WARDS 1-2,9",55133203806,273,0.17180616740088106
"WAUKESHA - TOWN OF GENESEE WARDS 1-2,9",55133204004,337,0.21208307111390812
"WAUKESHA - TOWN OF GENESEE WARDS 3,6-8",55133202101,55,0.029649595687331536
"WAUKESHA - TOWN OF GENESEE WARDS 3,6-8",55133203803,434,0.2339622641509434
"WAUKESHA - TOWN OF GENESEE WARDS 3,6-8",55133203806,1366,0.736388140161725
"WAUKESHA - TOWN OF GENESEE WARDS 4-5,10",55133203803,470,0.2919254658385093
"WAUKESHA - TOWN OF GENESEE WARDS 4-5,10",55133203805,398,0.24720496894409938
"WAUKESHA - TOWN OF GENESEE WARDS 4-5,10",55133203806,335,0.2080745341614907
"WAUKESHA - TOWN OF GENESEE WARDS 4-5,10",55133204004,407,0.2527950310559006
"WAUKESHA - TOWN OF MERTON WARDS 1-3,7-9,11",55133203303,146,0.035096153846153846
"WAUKESHA - TOWN OF MERTON WARDS 1-3,7-9,11",55133203405,130,0.03125
"WAUKESHA - TOWN OF MERTON WARDS 1-3,7-9,11",55133203501,2143,0.5151442307692308
"WAUKESHA - TOWN OF MERTON WARDS 1-3,7-9,11",55133203502,1015,0.2439903846153846
"WAUKESHA - TOWN OF MERTON WARDS 1-3,7-9,11",55133203601,705,0.16947115384615385
"WAUKESHA - TOWN OF MERTON WARDS 1-3,7-9,11",55133203602,21,0.005048076923076923
"WAUKESHA - TOWN OF MERTON WARDS 4-6,10,12",55133203501,689,0.33061420345489445
"WAUKESHA - TOWN OF MERTON WARDS 4-6,10,12",55133203502,200,0.09596928982725528
"WAUKESHA - TOWN OF MERTON WARDS 4-6,10,12",55133204501,406,0.1948176583493282
"WAUKESHA - TOWN OF MERTON WARDS 4-6,10,12",55133204503,3,0.0014395393474088292
"WAUKESHA - TOWN OF MERTON WARDS 4-6,10,12",55133204504,786,0.3771593090211132
"WAUKESHA - TOWN OF MUKWONAGO WARDS 1,4-10,12",55133203802,3184,0.8295987493486191
"WAUKESHA - TOWN OF MUKWONAGO WARDS 1,4-10,12",55133203803,53,0.013809275664408547
"WAUKESHA - TOWN OF MUKWONAGO WARDS 1,4-10,12",55133203901,509,0.13262115685252734
"WAUKESHA - TOWN OF MUKWONAGO WARDS 1,4-10,12",55133203902,54,0.014069828035435123
"WAUKESHA - TOWN OF MUKWONAGO WARDS 1,4-10,12",55133204002,38,0.009900990099009901
"WAUKESHA - TOWN OF MUKWONAGO WARDS 2-3,11",55133203802,968,0.6616541353383458
"WAUKESHA - TOWN OF MUKWONAGO WARDS 2-3,11",55133203901,488,0.33356117566643884
"WAUKESHA - TOWN OF MUKWONAGO WARDS 2-3,11",55133203902,4,0.002734107997265892
"WAUKESHA - TOWN OF MUKWONAGO WARDS 2-3,11",55133204002,3,0.002050580997949419
"WAUKESHA - TOWN OF OCONOMOWOC WARDS 1-2,4,10",55133204400,63,0.026774330641733957
"WAUKESHA - TOWN OF OCONOMOWOC WARDS 1-2,4,10",55133204501,1383,0.5877603059923502
"WAUKESHA - TOWN OF OCONOMOWOC WARDS 1-2,4,10",55133204504,907,0.38546536336591586
"WAUKESHA - TOWN OF OCONOMOWOC WARDS 3,6-7,11",55133204202,23,0.012777777777777779
"WAUKESHA - TOWN OF OCONOMOWOC WARDS 3,6-7,11",55133204301,604,0.33555555555555555
"WAUKESHA - TOWN OF OCONOMOWOC WARDS 3,6-7,11",55133204400,747,0.415
"WAUKESHA - TOWN OF OCONOMOWOC WARDS 3,6-7,11",55133204503,426,0.23666666666666666
"WAUKESHA - TOWN OF OCONOMOWOC WARDS 5,8-9",55133204503,1935,1
WAUKESHA - TOWN OF OTTAWA WARDS 1-5,55133203803,53,0.018358157256667822
WAUKESHA - TOWN OF OTTAWA WARDS 1-5,55133204003,1185,0.4104606858330447
WAUKESHA - TOWN OF OTTAWA WARDS 1-5,55133204004,1649,0.5711811569102875
WAUKESHA - VILLAGE OF BIG BEND WARDS 1-3,55133202001,20,0.020682523267838676
WAUKESHA - VILLAGE OF BIG BEND WARDS 1-3,55133202002,947,0.9793174767321613
WAUKESHA - VILLAGE OF BUTLER WARDS 1-3,55133200600,935,1
WAUKESHA - VILLAGE OF CHENEQUA WARD 1,55133203501,60,0.15151515151515152
WAUKESHA - VILLAGE OF CHENEQUA WARD 1,55133203502,308,0.7777777777777778
WAUKESHA - VILLAGE OF CHENEQUA WARD 1,55133203601,27,0.06818181818181818
WAUKESHA - VILLAGE OF CHENEQUA WARD 1,55133204504,1,0.0025252525252525255
WAUKESHA - VILLAGE OF DOUSMAN WARDS 1-6,55133204003,1277,0.9899224806201551
WAUKESHA - VILLAGE OF DOUSMAN WARDS 1-6,55133204004,8,0.006201550387596899
WAUKESHA - VILLAGE OF DOUSMAN WARDS 1-6,55133204100,5,0.003875968992248062
WAUKESHA - VILLAGE OF EAGLE WARDS 1-3,55133204002,1494,1
WAUKESHA - VILLAGE OF ELM GROVE WARDS 1-4,55133201001,1470,0.5509745127436282
WAUKESHA - VILLAGE OF ELM GROVE WARDS 1-4,55133201002,1198,0.4490254872563718
WAUKESHA - VILLAGE OF ELM GROVE WARDS 5-8,55133201001,283,0.14300151591712987
WAUKESHA - VILLAGE OF ELM GROVE WARDS 5-8,55133201002,1696,0.8569984840828702
WAUKESHA - VILLAGE OF HARTLAND WARDS 1-13,55133203303,113,0.019848937291410504
WAUKESHA - VILLAGE OF HARTLAND WARDS 1-13,55133203405,228,0.04004918320744774
WAUKESHA - VILLAGE OF HARTLAND WARDS 1-13,55133203502,347,0.060952046372738454
WAUKESHA - VILLAGE OF HARTLAND WARDS 1-13,55133203601,1934,0.33971544001405235
WAUKESHA - VILLAGE OF HARTLAND WARDS 1-13,55133203602,2793,0.49060249429123487
WAUKESHA - VILLAGE OF HARTLAND WARDS 1-13,55133203704,278,0.04883189882311611
WAUKESHA - VILLAGE OF LAC LA BELLE WARD 1,55133204400,227,1
WAUKESHA - VILLAGE OF LANNON WARDS 1-2,55133200300,1185,1
"WAUKESHA - VILLAGE OF LISBON WARDS 1,6-7",55133203403,571,0.19621993127147766
"WAUKESHA - VILLAGE OF LISBON WARDS 1,6-7",55133203406,2339,0.8037800687285224
"WAUKESHA - VILLAGE OF LISBON WARDS 2-3,8",55133200300,1,5.136106831022085e-4
"WAUKESHA - VILLAGE OF LISBON WARDS 2-3,8",55133203303,17,0.008731381612737545
"WAUKESHA - VILLAGE OF LISBON WARDS 2-3,8",55133203304,367,0.18849512069851052
"WAUKESHA - VILLAGE OF LISBON WARDS 2-3,8",55133203402,102,0.05238828967642527
"WAUKESHA - VILLAGE OF LISBON WARDS 2-3,8",55133203403,895,0.45968156137647664
"WAUKESHA - VILLAGE OF LISBON WARDS 2-3,8",55133203404,279,0.14329738058551617
"WAUKESHA - VILLAGE OF LISBON WARDS 2-3,8",55133203406,286,0.14689265536723164
WAUKESHA - VILLAGE OF LISBON WARDS 4-5,55133203303,541,0.2276936026936027
WAUKESHA - VILLAGE OF LISBON WARDS 4-5,55133203405,175,0.07365319865319865
WAUKESHA - VILLAGE OF LISBON WARDS 4-5,55133203406,1660,0.6986531986531986
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 1,55133200101,572,1
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 10,55133200201,1145,1
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 11,55133200202,1246,1
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 12,55133200202,162,0.18620689655172415
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 12,55133200400,708,0.8137931034482758
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 13,55133200400,961,1
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 14,55133200400,1054,1
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 15,55133200400,1088,1
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 16,55133200400,96,0.0896358543417367
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 16,55133200500,975,0.9103641456582633
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 17,55133200500,1108,1
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 18,55133200400,725,0.5937755937755937
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 18,55133200500,496,0.4062244062244062
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 19,55133200400,104,0.11134903640256959
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 19,55133200500,830,0.8886509635974305
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 2,55133200101,960,1
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 20,55133200300,325,0.36973833902161546
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 20,55133200500,554,0.6302616609783845
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 21,55133200300,832,0.9552238805970149
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 21,55133200801,39,0.04477611940298507
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 22,55133200300,824,1
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 23,55133200201,763,0.7465753424657534
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 23,55133200300,184,0.18003913894324852
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 23,55133200400,75,0.07338551859099804
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 24,55133200101,590,0.35563592525617843
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 24,55133200201,1069,0.6443640747438216
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 25,55133200300,504,1
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 26,55133200202,379,1
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 3,55133200101,298,0.3150105708245243
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 3,55133200102,648,0.6849894291754757
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 4,55133200101,245,0.2528379772961816
WAUKESHA - VILLAGE OF MENOMONEE FALLS WARD 4,55133200102,724,0.7471620227038184
